,Title,US_Gross,Worldwide_Gross,Production_Budget,Distributor,Release_Year
2884,Stuck On You,33832741.0,63537164.0,55000000.0,20th Century Fox,2003
2885,Step Up 2 the Streets,58017783.0,150017783.0,17500000.0,Walt Disney Pictures,2008
2886,The Sum of All Fears,118471320.0,193500000.0,68000000.0,Paramount Pictures,2002
2887,Sunshine State,3064356.0,3064356.0,5600000.0,Sony Pictures Classics,2002
2888,Supercross,3102550.0,3252550.0,30000000.0,20th Century Fox,2005
2889,Surf's Up,58867694.0,145395745.0,100000000.0,Sony Pictures,2007
2890,Surrogates,38577772.0,119668350.0,80000000.0,Walt Disney Pictures,2009
2891,Summer of Sam,19288130.0,19288130.0,22000000.0,Walt Disney Pictures,1999
2892,Savage Grace,434417.0,968805.0,4600000.0,IFC Films,2008
2893,Saving Private Ryan,216335085.0,481635085.0,65000000.0,Dreamworks SKG,1998
2894,S.W.A.T.,116877597.0,198100000.0,70000000.0,Sony Pictures,2003
2895,Sideways,71502303.0,109705641.0,17000000.0,Fox Searchlight,2004
2896,Shall We Dance?,57887882.0,118097882.0,40000000.0,Miramax,2004
2897,Secret Window,47958031.0,92958031.0,40000000.0,Sony Pictures,2004
2898,Swept Away,598645.0,598645.0,10000000.0,Sony Pictures,2002
2899,Swimming Pool,10130108.0,22441323.0,7800000.0,Focus Features,2003
2900,The Sidewalks of New York,2402459.0,3100834.0,1000000.0,Paramount Vantage,2001
2901,Swimfan,28563926.0,28563926.0,10000000.0,20th Century Fox,2002
2902,Sweet November,25288103.0,65754228.0,40000000.0,Warner Bros.,2001
2903,Sydney White,11892415.0,12778631.0,16500000.0,Universal,2007
2904,Switchback,6504442.0,6504442.0,38000000.0,Paramount Pictures,1997
2905,Star Wars: The Clone Wars,35161554.0,68161554.0,8500000.0,Warner Bros.,2008
2906,The Sweetest Thing,24430272.0,44633441.0,43000000.0,Sony Pictures,2002
2907,"Six Days, Seven Nights",74339294.0,164800000.0,80000000.0,Walt Disney Pictures,1998
2908,Sex Drive,8402485.0,10412485.0,19000000.0,Summit Entertainment,2008
2909,Sexy Beast,6946056.0,6946056.0,4300000.0,Fox Searchlight,2001
2910,Chinjeolhan geumjassi,211667.0,23471871.0,4500000.0,Tartan Films,2006
2911,"Synecdoche, New York",3081925.0,3081925.0,20000000.0,Sony Pictures Classics,2008
2912,Syriana,50824620.0,95024620.0,50000000.0,Warner Bros.,2005
2913,Suspect Zero,8712564.0,8712564.0,27000000.0,Paramount Pictures,2004
2915,Tailor of Panama,13491653.0,27491653.0,18000000.0,Sony Pictures,2001
2916,Taken,145000989.0,225461461.0,25000000.0,20th Century Fox,2009
2917,Take the Lead,34742066.0,65742066.0,30000000.0,New Line,2006
2918,Talladega Nights: The Ballad of Ricky Bobby,148213377.0,163013377.0,73000000.0,Sony Pictures,2006
2919,The Talented Mr. Ripley,81292135.0,81292135.0,40000000.0,Paramount Pictures,1999
2922,Thunderbirds,6768055.0,28231444.0,55000000.0,Universal,2004
2923,The Best Man,34102780.0,34572780.0,9000000.0,Universal,1999
2924,Book of Shadows: Blair Witch 2,26421314.0,47721314.0,15000000.0,Artisan,2000
2925,The Cave,15007991.0,27147991.0,30000000.0,Sony/Screen Gems,2005
2926,This Christmas,49121934.0,49778552.0,13000000.0,Sony/Screen Gems,2007
2927,The Core,31111260.0,74132631.0,85000000.0,Paramount Pictures,2003
2928,The Thomas Crown Affair,69304264.0,124304264.0,48000000.0,MGM,1999
2929,The Damned United,449865.0,4054204.0,6400000.0,Sony Pictures Classics,2009
2930,The Tale of Despereaux,50877145.0,88717945.0,60000000.0,Universal,2008
2931,Team America: World Police,32774834.0,50274834.0,20000000.0,Paramount Pictures,2004
2932,Tea with Mussolini,14395874.0,14395874.0,14000000.0,MGM,1999
2933,Tears of the Sun,43632458.0,85632458.0,75000000.0,Sony Pictures,2003
2934,The Big Tease,185577.0,185577.0,4000000.0,Warner Bros.,2000
2935,Not Another Teen Movie,37882551.0,62401343.0,15000000.0,Sony Pictures,2001
2936,Teeth,347578.0,2300349.0,2000000.0,Roadside Attractions,2008
2937,Bridge to Terabithia,82234139.0,136934139.0,25000000.0,Walt Disney Pictures,2007
2938,Terminator 3: Rise of the Machines,150358296.0,433058296.0,170000000.0,Warner Bros.,2003
2939,Terminator Salvation: The Future Begins,125322469.0,371628539.0,200000000.0,Warner Bros.,2009
2940,Transformers,319246193.0,708272592.0,151000000.0,Paramount Pictures,2007
2941,Transformers: Revenge of the Fallen,402111870.0,836303693.0,210000000.0,Paramount Pictures,2009
2942,"The Goods: Live Hard, Sell Hard",15122676.0,15122676.0,10000000.0,Paramount Vantage,2009
2943,The Greatest Game Ever Played,15331289.0,15425073.0,25000000.0,Walt Disney Pictures,2005
2944,The Ghost Writer,15541549.0,63241549.0,45000000.0,Summit Entertainment,2010
2946,The Beach,39778599.0,39778599.0,50000000.0,20th Century Fox,2000
2947,The Box,15051977.0,26341896.0,25000000.0,Warner Bros.,2009
2948,The Wild Thornberrys,40108697.0,60694737.0,25000000.0,Paramount Pictures,2002
2949,Bug,7006708.0,7006708.0,4000000.0,Lionsgate,2007
2950,They,12840842.0,12840842.0,17000000.0,Miramax/Dimension,2002
2951,The Eye,31418697.0,56706727.0,12000000.0,Lionsgate,2008
2952,The Fog,29511112.0,37048526.0,18000000.0,Sony Pictures,2005
2953,The Thin Red Line,36400491.0,36400491.0,52000000.0,20th Century Fox,1998
2954,Thirteen Days,34566746.0,66554547.0,80000000.0,New Line,2000
2955,The Kid,69688384.0,69688384.0,65000000.0,Walt Disney Pictures,2000
2956,The Man,8330720.0,10393696.0,20000000.0,New Line,2005
2957,House on Haunted Hill,40846082.0,40846082.0,19000000.0,Warner Bros.,1999
2958,The One,43905746.0,43905746.0,49000000.0,Sony Pictures,2001
2959,Gwoemul,2201923.0,89006691.0,12000000.0,Magnolia Pictures,2007
2960,Thr3e,1008849.0,1060418.0,2400000.0,The Bigger Picture,2007
2961,Three to Tango,10570375.0,10570375.0,20000000.0,Warner Bros.,1999
2962,The Thirteenth Floor,11810854.0,11810854.0,16000000.0,Sony Pictures,1999
2963,The 13th Warrior,32698899.0,61698899.0,125000000.0,Walt Disney Pictures,1999
2964,The Tuxedo,50586000.0,50586000.0,60000000.0,Dreamworks SKG,2002
2965,The Tigger Movie,4554533.0,55159800.0,20000000.0,Walt Disney Pictures,2000
2966,Timeline,19480739.0,26703184.0,80000000.0,Paramount Pictures,2003
2968,Thirteen,4601043.0,6302406.0,2000000.0,Fox Searchlight,2003
2969,Titan A.E.,22751979.0,36751979.0,75000000.0,20th Century Fox,2000
2970,Titanic,600788188.0,1842879955.0,200000000.0,Paramount Pictures,1997
2971,The Kids Are All Right,20553799.0,20553799.0,4000000.0,Focus Features,2010
2972,The League of Extraordinary Gentlemen,66465204.0,179265204.0,78000000.0,20th Century Fox,2003
2973,The Time Machine,56684819.0,98983590.0,80000000.0,Dreamworks SKG,2002
2974,Tomcats,13558739.0,13558739.0,11000000.0,Sony Pictures,2001
2975,The Mist,25593755.0,54777490.0,13000000.0,MGM,2007
2976,TMNT,54149098.0,95009888.0,35000000.0,Warner Bros.,2007
2977,Tomorrow Never Dies,125304276.0,339504276.0,110000000.0,MGM,1997
2978,The Royal Tenenbaums,52353636.0,71430876.0,28000000.0,Walt Disney Pictures,2001
2979,Lara Croft: Tomb Raider: The Cradle of Life,65653758.0,156453758.0,90000000.0,Paramount Pictures,2003
2980,Lara Croft: Tomb Raider,131144183.0,274644183.0,94000000.0,Paramount Pictures,2001
2981,The Day After Tomorrow,186740799.0,544272402.0,125000000.0,20th Century Fox,2004
2982,Topsy Turvy,6201757.0,6201757.0,20000000.0,USA Films,1999
2983,Torque,21176322.0,46176322.0,40000000.0,Warner Bros.,2004
2984,The Others,96522687.0,209947037.0,17000000.0,Miramax,2001
2985,The Town,30980607.0,33180607.0,37000000.0,Warner Bros.,2010
2986,Toy Story 2,245852179.0,484966906.0,90000000.0,Walt Disney Pictures,1999
2987,Toy Story 3,410640665.0,1046340665.0,200000000.0,Walt Disney Pictures,2010
2988,The Taking of Pelham 123,65452312.0,148989667.0,110000000.0,Sony Pictures,2009
2989,Treasure Planet,38120554.0,91800000.0,100000000.0,Walt Disney Pictures,2002
2990,Traffic,124107476.0,208300000.0,48000000.0,USA Films,2000
2991,Thomas and the Magic Railroad,15911332.0,15911332.0,19000000.0,Destination Films,2000
2992,Training Day,76261036.0,104505362.0,45000000.0,Warner Bros.,2001
2993,Traitor,23530831.0,27664173.0,22000000.0,Overture Films,2008
2994,Trapped,6916869.0,6916869.0,30000000.0,Sony Pictures,2002
2995,The Ring,129094024.0,249094024.0,48000000.0,Dreamworks SKG,2002
2996,Trippin',9017070.0,9017070.0,3000000.0,October Films,1999
2997,Star Trek,257730019.0,385680447.0,140000000.0,Paramount Pictures,2009
2998,The Terminal,77073959.0,218673959.0,75000000.0,Dreamworks SKG,2004
2999,Transamerica,9015303.0,15151744.0,1000000.0,Weinstein Co.,2005
3000,The Transporter 2,43095856.0,85095856.0,32000000.0,20th Century Fox,2005
3001,The Transporter,25296447.0,43928932.0,21000000.0,20th Century Fox,2002
3002,The Road,8114270.0,23914270.0,25000000.0,Weinstein Co.,2009
3003,Tropic Thunder,110461307.0,188163455.0,90000000.0,Paramount Pictures,2008
3004,Troy,133298577.0,497398577.0,150000000.0,Warner Bros.,2004
3005,xXx,141930000.0,267200000.0,70000000.0,Sony Pictures,2002
3006,Ta Ra Rum Pum,872643.0,9443864.0,7400000.0,Yash Raj Films,2007
3007,The Truman Show,125618201.0,248400000.0,60000000.0,Paramount Pictures,1998
3008,Trust the Man,1530535.0,2548378.0,9000000.0,Fox Searchlight,2006
3009,Where the Truth Lies,872142.0,1415656.0,25000000.0,ThinkFilm,2005
3010,Tarzan,171091819.0,448191819.0,145000000.0,Walt Disney Pictures,1999
3011,The Secret in Their Eyes,6374789.0,6374789.0,3500000.0,Sony Pictures Classics,2010
3012,Tsotsi,2912606.0,9879971.0,3000000.0,Miramax,2006
3013,Teacher's Pet: The Movie,6491969.0,6491969.0,10000000.0,Walt Disney Pictures,2004
3014,The Time Traveler's Wife,63414846.0,98666635.0,39000000.0,Warner Bros.,2009
3016,Tuck Everlasting,19161999.0,19344615.0,15000000.0,Walt Disney Pictures,2002
3017,Thumbsucker,1328679.0,1919197.0,4000000.0,Sony Pictures Classics,2005
3018,Turbulence,11532774.0,11532774.0,55000000.0,MGM,1997
3019,Turistas,7027762.0,14321070.0,10000000.0,20th Century Fox,2006
3020,The Wash,10097096.0,10097096.0,4000000.0,Lionsgate,2001
3021,Two Girls and a Guy,2057193.0,2315026.0,1000000.0,Fox Searchlight,1998
3022,The Wild,37384046.0,99384046.0,80000000.0,Walt Disney Pictures,2006
3023,Twilight,15055091.0,15055091.0,20000000.0,Paramount Pictures,1998
3024,Twisted,25195050.0,40119848.0,50000000.0,Paramount Pictures,2004
3025,The Twilight Saga: New Moon,296623634.0,702623634.0,50000000.0,Summit Entertainment,2009
3026,The Twilight Saga: Eclipse,300155447.0,688155447.0,68000000.0,Summit Entertainment,2010
3027,Twilight,192769854.0,396439854.0,37000000.0,Summit Entertainment,2008
3028,Town & Country,6712451.0,10364769.0,105000000.0,New Line,2001
3029,200 Cigarettes,6852450.0,6852450.0,6000000.0,Paramount Pictures,1999
3030,The Texas Chainsaw Massacre: The Beginning,39517763.0,50517763.0,16000000.0,New Line,2006
3031,The Texas Chainsaw Massacre,80571655.0,107071655.0,9000000.0,New Line,2003
3032,Texas Rangers,623374.0,623374.0,38000000.0,Miramax,2001
3033,Tom yum goong,12044087.0,43044087.0,5700000.0,Weinstein Co.,2006
3034,Thank You For Smoking,24793509.0,39232211.0,7500000.0,Fox Searchlight,2006
3035,U2 3D,10363341.0,22664070.0,15000000.0,National Geographic Entertainment,2008
3036,U-571,77086030.0,127630030.0,62000000.0,Universal,2000
3037,Undercover Brother,38230435.0,38230435.0,25000000.0,Universal,2002
3038,Underclassman,5654777.0,5654777.0,25000000.0,Miramax,2005
3039,Dodgeball: A True Underdog Story,114326736.0,167726736.0,30000000.0,20th Century Fox,2004
3040,The Ugly Truth,88915214.0,203115214.0,38000000.0,Sony Pictures,2009
3041,Ultraviolet,18522064.0,20722064.0,30000000.0,Sony/Screen Gems,2006
3042,Unaccompanied Minors,16655224.0,21949214.0,25000000.0,Warner Bros.,2006
3043,Unbreakable,94999143.0,248099143.0,73243106.0,Walt Disney Pictures,2000
3044,The Unborn,42670410.0,77208315.0,16000000.0,Universal,2009
3046,Underworld,51970690.0,95708457.0,22000000.0,Sony Pictures,2003
3047,Undiscovered,1069318.0,1069318.0,9000000.0,Lionsgate,2005
3048,Undisputed,12398628.0,12398628.0,20000000.0,Miramax,2002
3049,Underworld: Evolution,62318875.0,111318875.0,45000000.0,Sony/Screen Gems,2006
3050,An Unfinished Life,8535575.0,18535575.0,30000000.0,Miramax,2005
3051,Unfaithful,52752475.0,119114494.0,50000000.0,20th Century Fox,2002
3052,Universal Soldier II: The Return,10447421.0,10717421.0,40000000.0,Sony Pictures,1999
3054,Danny the Dog,24537621.0,49037621.0,43000000.0,Focus/Rogue Pictures,2005
3055,Untraceable,28687835.0,52649951.0,35000000.0,Sony/Screen Gems,2008
3056,Up,293004164.0,731304609.0,175000000.0,Walt Disney Pictures,2009
3057,Up in the Air,83823381.0,166077420.0,30000000.0,Paramount Pictures,2009
3058,The Upside of Anger,18761993.0,27361993.0,12000000.0,New Line,2005
3059,Urban Legend,38116707.0,72571864.0,14000000.0,Sony Pictures,1998
3060,Urban Legends: Final Cut,21468807.0,38574362.0,15000000.0,Sony Pictures,2000
3062,Valkyrie,83077470.0,198686497.0,75000000.0,United Artists,2008
3063,Valiant,19478106.0,61746888.0,35000000.0,Walt Disney Pictures,2005
3064,Valentine,20384136.0,20384136.0,10000000.0,Warner Bros.,2001
3065,Cirque du Freak: The Vampire's Assistant,14046595.0,34372469.0,40000000.0,Universal,2009
3066,The Legend of Bagger Vance,30695227.0,39235486.0,60000000.0,Dreamworks SKG,2000
3068,In the Valley of Elah,6777741.0,24489150.0,23000000.0,Warner Bros.,2007
3069,Venom,881745.0,881745.0,25000000.0,Miramax/Dimension,2005
3070,Venus,3347411.0,4022411.0,6000000.0,Miramax,2006
3071,Vanity Fair,16123851.0,19123851.0,23000000.0,Focus Features,2004
3072,V for Vendetta,70511035.0,132511035.0,50000000.0,Warner Bros.,2006
3073,The Velocity of Gary,34145.0,34145.0,4000000.0,Sony Pictures,1999
3074,Van Helsing,120150546.0,300150546.0,170000000.0,Universal,2004
3075,The Village,114197520.0,260197520.0,71682975.0,Walt Disney Pictures,2004
3076,The Virgin Suicides,4859475.0,4859475.0,6000000.0,Paramount Vantage,2000
3077,Virus,14010690.0,30626690.0,75000000.0,Universal,1999
3078,The Visitor,9427026.0,16194905.0,4000000.0,Overture Films,2008
3079,A Very Long Engagement,6167817.0,59606587.0,55000000.0,Warner Bros.,2004
3080,Vertical Limit,68473360.0,213500000.0,75000000.0,Sony Pictures,2000
3081,Vampires,20268825.0,20268825.0,20000000.0,Sony Pictures,1998
3082,Vanilla Sky,100614858.0,202726605.0,70000000.0,Paramount Pictures,2001
3083,Volcano,47546796.0,120100000.0,90000000.0,20th Century Fox,1997
3084,Volver,12899867.0,85599867.0,9400000.0,Sony Pictures Classics,2006
3086,The Flintstones in Viva Rock Vegas,35231365.0,59431365.0,58000000.0,Universal,2000
3087,Varsity Blues,52894169.0,54294169.0,16000000.0,Paramount Pictures,1999
3088,Valentine's Day,110485654.0,215771698.0,52000000.0,Warner Bros.,2010
3089,National Lampoon's Van Wilder,21005329.0,37975553.0,6000000.0,Artisan,2002
3090,The Wackness,2077046.0,2635650.0,6000000.0,Sony Pictures Classics,2008
3091,Wag the Dog,43057470.0,64252038.0,15000000.0,New Line,1997
3092,Wah-Wah,234750.0,463039.0,7000000.0,IDP/Goldwyn/Roadside,2006
3093,Waiting...,16124543.0,16285543.0,1125000.0,Lionsgate,2005
3094,Waking Ned Devine,24793251.0,55193251.0,3000000.0,20th Century Fox,1998
3095,WALL-E,223808164.0,532743103.0,180000000.0,Walt Disney Pictures,2008
3096,War,22466994.0,40666994.0,25000000.0,Lionsgate,2007
3097,"War, Inc.",580862.0,1296184.0,10000000.0,First Look,2008
3098,Red Cliff,627047.0,119627047.0,40000000.0,Magnolia Pictures,2009
3099,The War of the Worlds,234280354.0,591745532.0,132000000.0,Paramount Pictures,2005
3100,Watchmen,107509799.0,184068357.0,138000000.0,Warner Bros.,2009
3101,Water,5529144.0,8119205.0,3000000.0,Fox Searchlight,2006
3102,Waitress,19097550.0,22202180.0,1500000.0,Fox Searchlight,2007
3103,The Wendell Baker Story,127188.0,127188.0,8000000.0,ThinkFilm,2007
3104,Winter's Bone,5951693.0,5951693.0,2000000.0,Roadside Attractions,2010
3105,Wonder Boys,19389454.0,33422485.0,35000000.0,Paramount Pictures,2000
3106,Waltz with Bashir,2283849.0,11125664.0,2000000.0,Sony Pictures Classics,2008
3107,White Chicks,69148997.0,111448997.0,20000000.0,Sony Pictures,2004
3108,Wolf Creek,16186348.0,27649774.0,1100000.0,Weinstein Co.,2005
3109,The Wedding Planner,60400856.0,94728529.0,28000000.0,Sony Pictures,2001
3110,Wonderland,1060512.0,1060512.0,5500000.0,Lionsgate,2003
3111,Taking Woodstock,7460204.0,10061080.0,29000000.0,Focus Features,2009
3112,The Widow of St. Pierre,3058380.0,3058380.0,13000000.0,Lionsgate,2001
3113,The Wedding Crashers,209218368.0,283218368.0,40000000.0,New Line,2005
3114,The Wedding Date,31726995.0,47175038.0,15000000.0,Universal,2005
3116,We Own the Night,28563179.0,54700285.0,28000000.0,Sony Pictures,2007
3117,We Were Soldiers,78120196.0,114658262.0,70000000.0,Paramount Pictures,2002
3118,The World's Fastest Indian,5128124.0,16509706.0,25000000.0,Magnolia Pictures,2005
3119,Les herbes folles,377556.0,1877556.0,14000000.0,Sony Pictures Classics,2010
3120,What a Girl Wants,35990505.0,35990505.0,25000000.0,Warner Bros.,2003
3121,Whale Rider,20779666.0,38833352.0,4300000.0,Palm Pictures,2003
3122,Walk Hard: The Dewey Cox Story,18317151.0,20575121.0,35000000.0,Sony Pictures,2007
3123,Where the Heart Is,33771174.0,40862054.0,15000000.0,20th Century Fox,2000
3124,Whipped,4142507.0,4142507.0,3000000.0,Destination Films,2000
3125,Whip It,13043363.0,13043363.0,15000000.0,Fox Searchlight,2009
3126,Welcome Home Roscoe Jenkins,42436517.0,43607627.0,27500000.0,Universal,2008
3127,When a Stranger Calls,47860214.0,66966987.0,15000000.0,Sony/Screen Gems,2006
3128,What Dreams May Come,55485043.0,71485043.0,80000000.0,Polygram,1998
3129,The White Countess,1669971.0,2814566.0,16000000.0,Sony Pictures Classics,2005
3130,Wicker Park,12831121.0,13400080.0,30000000.0,MGM,2004
3131,Where the Wild Things Are,77233467.0,99123656.0,100000000.0,Warner Bros.,2009
3132,Wild Things,29795299.0,55576699.0,20000000.0,Sony Pictures,1998
3133,Wimbledon,16862585.0,41862585.0,35000000.0,Universal,2004
3134,Windtalkers,40914068.0,77628265.0,115000000.0,MGM,2002
3135,Because of Winn-Dixie,32647042.0,33589427.0,15000000.0,20th Century Fox,2005
3136,Wing Commander,11578022.0,11578022.0,30000000.0,20th Century Fox,1999
3137,Without Limits,780326.0,780326.0,25000000.0,Warner Bros.,1998
3138,What Just Happened,1090947.0,2412123.0,27000000.0,Magnolia Pictures,2008
3139,What Lies Beneath,155464351.0,288693989.0,90000000.0,Dreamworks SKG,2000
3140,Walk the Line,119519402.0,184319402.0,29000000.0,20th Century Fox,2005
3141,A Walk to Remember,41227069.0,46060915.0,11000000.0,Warner Bros.,2002
3142,Willard,6882696.0,6882696.0,20000000.0,New Line,2003
3143,Wild Wild West,113805681.0,222105681.0,175000000.0,Warner Bros.,1999
3145,White Noise,56094360.0,92094360.0,10000000.0,Universal,2005
3146,Wanted,134508551.0,340934768.0,75000000.0,Universal,2008
3147,Woman on Top,5018450.0,10192613.0,8000000.0,Fox Searchlight,2000
3148,The Wolf Man,61979680.0,142422252.0,150000000.0,Universal,2010
3149,X-Men Origins: Wolverine,179883157.0,374825760.0,150000000.0,20th Century Fox,2009
3150,The Women,26902075.0,50042410.0,16000000.0,Picturehouse,2008
3151,Woo,8064972.0,8064972.0,13000000.0,New Line,1998
3152,The Wood,25059640.0,25059640.0,6000000.0,Paramount Pictures,1999
3153,Without a Paddle,58156435.0,65121280.0,30000000.0,Paramount Pictures,2004
3154,What's the Worst That Could Happen?,32267774.0,38462071.0,30000000.0,MGM,2001
3155,Winter Passing,107492.0,113783.0,3500000.0,Focus Features,2006
3156,What Planet Are You From?,6291602.0,6291602.0,50000000.0,Sony Pictures,2000
3158,The Wrestler,26236603.0,43236603.0,6000000.0,Fox Searchlight,2008
3159,Walking Tall,46213824.0,47313824.0,56000000.0,MGM,2004
3160,World Trade Center,70278893.0,163278893.0,65000000.0,Paramount Pictures,2006
3161,The Watcher,28946615.0,47267829.0,33000000.0,Universal,2000
3162,The Weather Man,12482775.0,15466961.0,20000000.0,Paramount Pictures,2005
3163,Sky Captain and the World of Tomorrow,37760080.0,49730854.0,70000000.0,Paramount Pictures,2004
